 > # parameters: {n_params}
note_vel_diff loss | 3.1363760643 |         12 | 2331.577792406082
train loss | 1.6118335258 |         13 | 2511.273703098297
learning rate | 0.0010000000 |         13 | 2511.2741668224335
type loss  | 0.0040133042 |         13 | 2511.2747745513916
ibi loss   | 0.4654915696 |         13 | 2511.2753744125366
local_vel_mean loss | 0.5935891084 |         13 | 2511.2756979465485
artic loss | 2.9625798389 |         13 | 2511.2760047912598
timing_dev loss | 2.5099024493 |         13 | 2511.2762954235077
note_vel_diff loss | 3.1354249287 |         13 | 2511.2764914035797
train loss | 1.6115479358 |         14 | 2698.586885690689
learning rate | 0.0010000000 |         14 | 2698.587306022644
type loss  | 0.0040199724 |         14 | 2698.587524652481
ibi loss   | 0.4652166346 |         14 | 2698.587687730789
local_vel_mean loss | 0.5945227923 |         14 | 2698.5879261493683
artic loss | 2.9587460011 |         14 | 2698.588084459305
timing_dev loss | 2.5109645035 |         14 | 2698.5882229804993
note_vel_diff loss | 3.1358176805 |         14 | 2698.5883395671844
train loss | 1.6150542488 |         15 | 2888.0781342983246
learning rate | 0.0010000000 |         15 | 2888.078706264496
type loss  | 0.0102576538 |         15 | 2888.0789704322815
ibi loss   | 0.4648361987 |         15 | 2888.0792047977448
local_vel_mean loss | 0.5940686602 |         15 | 2888.0793886184692
artic loss | 2.9695175402 |         15 | 2888.079561471939
timing_dev loss | 2.5132076452 |         15 | 2888.079856157303
note_vel_diff loss | 3.1384378523 |         15 | 2888.080154657364
train loss | 1.5994483521 |         16 | 3078.232309818268
learning rate | 0.0010000000 |         16 | 3078.232917070389
type loss  | 0.0058568210 |         16 | 3078.233160495758
ibi loss   | 0.4493112448 |         16 | 3078.233335494995
local_vel_mean loss | 0.5940427467 |         16 | 3078.2335135936737
artic loss | 2.9546910468 |         16 | 3078.2336764335632
timing_dev loss | 2.4754975224 |         16 | 3078.233830690384
note_vel_diff loss | 3.1172908209 |         16 | 3078.23415517807
train loss | 1.4906115290 |         17 | 3273.349510192871
learning rate | 0.0010000000 |         17 | 3273.350159406662
type loss  | 0.0096466769 |         17 | 3273.3504049777985
ibi loss   | 0.4215385081 |         17 | 3273.3509061336517
local_vel_mean loss | 0.5932608730 |         17 | 3273.3511567115784
artic loss | 2.9549690504 |         17 | 3273.3513281345367
timing_dev loss | 1.8568157745 |         17 | 3273.351510286331
note_vel_diff loss | 3.1074382998 |         17 | 3273.351667881012
train loss | 1.4103120891 |         18 | 3460.78018951416
learning rate | 0.0010000000 |         18 | 3460.780633211136
type loss  | 0.0103151274 |         18 | 3460.7808842658997
ibi loss   | 0.3945095167 |         18 | 3460.7812473773956
local_vel_mean loss | 0.5909119255 |         18 | 3460.7814648151398
artic loss | 2.9684862122 |         18 | 3460.7816429138184
timing_dev loss | 1.3535151067 |         18 | 3460.7819678783417
note_vel_diff loss | 3.1441345811 |         18 | 3460.7822144031525
train loss | 1.3587133428 |         19 | 3647.002440929413
learning rate | 0.0010000000 |         19 | 3647.0029270648956
type loss  | 0.0065305534 |         19 | 3647.003180742264
ibi loss   | 0.3767303761 |         19 | 3647.0036432743073
local_vel_mean loss | 0.5913320594 |         19 | 3647.003865003586
artic loss | 2.9727664609 |         19 | 3647.0040583610535
timing_dev loss | 1.0624154992 |         19 | 3647.0042185783386
note_vel_diff loss | 3.1425050851 |         19 | 3647.0043711662292
train loss | 1.3287461037 |         20 | 3830.7671551704407
learning rate | 0.0010000000 |         20 | 3830.7676095962524
type loss  | 0.0053144040 |         20 | 3830.767838716507
ibi loss   | 0.3610957049 |         20 | 3830.7680094242096
local_vel_mean loss | 0.5896251642 |         20 | 3830.768165588379
artic loss | 2.9711940400 |         20 | 3830.7683098316193
timing_dev loss | 0.9059134878 |         20 | 3830.768454551697
note_vel_diff loss | 3.1393338516 |         20 | 3830.7685973644257
train loss | 1.2819803758 |         21 | 4012.1035957336426
learning rate | 0.0010000000 |         21 | 4012.104068040848
type loss  | 0.0054439981 |         21 | 4012.1042943000793
ibi loss   | 0.3451358642 |         21 | 4012.104454278946
local_vel_mean loss | 0.5927823109 |         21 | 4012.1046044826508
artic loss | 2.9541472308 |         21 | 4012.1047456264496
timing_dev loss | 0.6778702105 |         21 | 4012.104900598526
note_vel_diff loss | 3.1165026017 |         21 | 4012.10506606102
train loss | 1.2294729166 |         22 | 4199.551088809967
learning rate | 0.0010000000 |         22 | 4199.551668167114
type loss  | 0.0067572075 |         22 | 4199.55192732811
ibi loss   | 0.3241955316 |         22 | 4199.5521235466
local_vel_mean loss | 0.5911555203 |         22 | 4199.552294015884
artic loss | 2.9507505950 |         22 | 4199.552454948425
timing_dev loss | 0.6387504437 |         22 | 4199.552604913712
note_vel_diff loss | 2.8652281873 |         22 | 4199.552748680115
train loss | 1.1170357284 |         23 | 4390.677471399307
learning rate | 0.0010000000 |         23 | 4390.677928924561
type loss  | 0.0054133585 |         23 | 4390.678160190582
ibi loss   | 0.3058160340 |         23 | 4390.678339481354
local_vel_mean loss | 0.5946621398 |         23 | 4390.678516864777
artic loss | 2.9823401123 |         23 | 4390.678671360016
timing_dev loss | 0.6411409667 |         23 | 4390.678827524185
note_vel_diff loss | 2.1728417575 |         23 | 4390.679253816605
train loss | 1.0566171678 |         24 | 4582.203655719757
learning rate | 0.0010000000 |         24 | 4582.204171657562
type loss  | 0.0041996125 |         24 | 4582.204401731491
ibi loss   | 0.3129656373 |         24 | 4582.204582452774
local_vel_mean loss | 0.5894230894 |         24 | 4582.204751253128
artic loss | 2.9968865123 |         24 | 4582.205099582672
timing_dev loss | 0.5959856093 |         24 | 4582.205313920975
note_vel_diff loss | 1.8402425461 |         24 | 4582.2054805755615
train loss | 1.0216758763 |         25 | 4772.258207321167
learning rate | 0.0010000000 |         25 | 4772.258664131165
type loss  | 0.0032176687 |         25 | 4772.258905410767
ibi loss   | 0.2888219225 |         25 | 4772.259119272232
local_vel_mean loss | 0.5885400268 |         25 | 4772.25928401947
artic loss | 2.9859367386 |         25 | 4772.259826660156
timing_dev loss | 0.5952650259 |         25 | 4772.260223865509
note_vel_diff loss | 1.6682738299 |         25 | 4772.260440587997
train loss | 0.9884149255 |         26 | 4978.446603775024
learning rate | 0.0010000000 |         26 | 4978.447078704834
type loss  | 0.0028440848 |         26 | 4978.447303771973
ibi loss   | 0.2807964011 |         26 | 4978.447470426559
local_vel_mean loss | 0.5861480141 |         26 | 4978.447629213333
artic loss | 2.9881241694 |         26 | 4978.447777748108
timing_dev loss | 0.5265667348 |         26 | 4978.4479377269745
note_vel_diff loss | 1.5460101594 |         26 | 4978.448082923889
train loss | 0.9648273867 |         27 | 5192.457695484161
learning rate | 0.0010000000 |         27 | 5192.458194732666
type loss  | 0.0024846837 |         27 | 5192.458417415619
ibi loss   | 0.2687216769 |         27 | 5192.458579540253
local_vel_mean loss | 0.5748855215 |         27 | 5192.458740472794
artic loss | 2.9914570563 |         27 | 5192.458906173706
timing_dev loss | 0.5111363308 |         27 | 5192.459053516388
note_vel_diff loss | 1.4402790382 |         27 | 5192.459197998047
train loss | 0.9360982422 |         28 | 5420.572248458862
learning rate | 0.0010000000 |         28 | 5420.572688817978
type loss  | 0.0032645804 |         28 | 5420.572903394699
ibi loss   | 0.2817352231 |         28 | 5420.573093652725
local_vel_mean loss | 0.5329471668 |         28 | 5420.573249340057
artic loss | 2.9448302146 |         28 | 5420.573397636414
timing_dev loss | 0.4821535060 |         28 | 5420.573551893234
note_vel_diff loss | 1.3716587550 |         28 | 5420.573695659637
train loss | 0.8486663615 |         29 | 5636.842799425125
learning rate | 0.0010000000 |         29 | 5636.8432767391205
type loss  | 0.0082438733 |         29 | 5636.8435027599335
ibi loss   | 0.2855022462 |         29 | 5636.8436686992645
local_vel_mean loss | 0.4813647895 |         29 | 5636.843831539154
artic loss | 2.4430832444 |         29 | 5636.844003915787
timing_dev loss | 0.5029256389 |         29 | 5636.844156503677
note_vel_diff loss | 1.3708783798 |         29 | 5636.8442969322205
train loss | 0.7648330918 |         30 | 5866.2737011909485
learning rate | 0.0010000000 |         30 | 5866.274215936661
type loss  | 0.0057438198 |         30 | 5866.274434328079
ibi loss   | 0.2804612734 |         30 | 5866.274610996246
local_vel_mean loss | 0.4569186749 |         30 | 5866.274764060974
artic loss | 1.9147797730 |         30 | 5866.275107860565
timing_dev loss | 0.5506153711 |         30 | 5866.275330066681
note_vel_diff loss | 1.3804796711 |         30 | 5866.275517702103
train loss | 0.6960570035 |         31 | 6098.477720499039
learning rate | 0.0010000000 |         31 | 6098.4781935215
type loss  | 0.0036239685 |         31 | 6098.478421211243
ibi loss   | 0.2734115082 |         31 | 6098.478586196899
local_vel_mean loss | 0.4475321545 |         31 | 6098.479001760483
artic loss | 1.6797266528 |         31 | 6098.479203462601
timing_dev loss | 0.4728697551 |         31 | 6098.47937130928
note_vel_diff loss | 1.2991779866 |         31 | 6098.479532957077
train loss | 0.6596139632 |         32 | 6337.613124847412
learning rate | 0.0010000000 |         32 | 6337.613586187363
type loss  | 0.0024631778 |         32 | 6337.61382484436
ibi loss   | 0.2596394427 |         32 | 6337.61399769783
local_vel_mean loss | 0.4282226361 |         32 | 6337.614154577255
artic loss | 1.5554295285 |         32 | 6337.614301204681
timing_dev loss | 0.4637666416 |         32 | 6337.6144433021545
note_vel_diff loss | 1.2481623320 |         32 | 6337.614588499069
train loss | 0.6422321810 |         33 | 6565.992136955261
learning rate | 0.0010000000 |         33 | 6565.992626905441
type loss  | 0.0018709631 |         33 | 6565.992874383926
ibi loss   | 0.2943836569 |         33 | 6565.993057489395
local_vel_mean loss | 0.4293167975 |         33 | 6565.993294477463
artic loss | 1.4401098946 |         33 | 6565.993623495102
timing_dev loss | 0.4662046614 |         33 | 6565.9938633441925
note_vel_diff loss | 1.2215071293 |         33 | 6565.994025945663
train loss | 0.6313083260 |         34 | 6789.198082208633
learning rate | 0.0010000000 |         34 | 6789.198561429977
type loss  | 0.0018674231 |         34 | 6789.198789358139
ibi loss   | 0.2810467500 |         34 | 6789.198981523514
local_vel_mean loss | 0.4365465348 |         34 | 6789.199143409729
artic loss | 1.3813027544 |         34 | 6789.19929766655
timing_dev loss | 0.4844904511 |         34 | 6789.199450492859
note_vel_diff loss | 1.2025960288 |         34 | 6789.199599266052
train loss | 0.5913264903 |         35 | 7013.608334541321
learning rate | 0.0010000000 |         35 | 7013.608795642853
type loss  | 0.0012948542 |         35 | 7013.609030485153
ibi loss   | 0.2467085403 |         35 | 7013.6092031002045
local_vel_mean loss | 0.4116069740 |         35 | 7013.609355211258
artic loss | 1.3092307644 |         35 | 7013.60950255394
timing_dev loss | 0.4272034439 |         35 | 7013.609639883041
note_vel_diff loss | 1.1519143688 |         35 | 7013.6097757816315
train loss | 0.5815800426 |         36 | 7237.124190092087
learning rate | 0.0010000000 |         36 | 7237.124699831009
type loss  | 0.0011119946 |         36 | 7237.124976634979
ibi loss   | 0.2539772342 |         36 | 7237.1251583099365
local_vel_mean loss | 0.4070007837 |         36 | 7237.125328779221
artic loss | 1.2566091665 |         36 | 7237.125486135483
timing_dev loss | 0.4373366477 |         36 | 7237.1256494522095
note_vel_diff loss | 1.1334444270 |         36 | 7237.125802516937
train loss | 0.5580296773 |         37 | 7460.740400314331
learning rate | 0.0010000000 |         37 | 7460.740888118744
type loss  | 0.0010009292 |         37 | 7460.741120815277
ibi loss   | 0.2361357462 |         37 | 7460.7412984371185
local_vel_mean loss | 0.3994106468 |         37 | 7460.741452693939
artic loss | 1.2055439339 |         37 | 7460.74161195755
timing_dev loss | 0.4190941390 |         37 | 7460.741757631302
note_vel_diff loss | 1.0869926796 |         37 | 7460.741903781891
train loss | 0.5401950646 |         38 | 7681.512896299362
learning rate | 0.0010000000 |         38 | 7681.513352632523
type loss  | 0.0008027465 |         38 | 7681.513575077057
ibi loss   | 0.2339244287 |         38 | 7681.513751745224
local_vel_mean loss | 0.4030401311 |         38 | 7681.513919830322
artic loss | 1.1483807471 |         38 | 7681.514080286026
timing_dev loss | 0.4006919945 |         38 | 7681.5142340660095
note_vel_diff loss | 1.0543303262 |         38 | 7681.514378786087
train loss | 0.5413979045 |         39 | 7910.90197634697
learning rate | 0.0010000000 |         39 | 7910.9024357795715
type loss  | 0.0008476498 |         39 | 7910.902675867081
ibi loss   | 0.2469881444 |         39 | 7910.902861833572
local_vel_mean loss | 0.4000190087 |         39 | 7910.903028726578
artic loss | 1.1293029776 |         39 | 7910.9031817913055
timing_dev loss | 0.4279140554 |         39 | 7910.903329372406
note_vel_diff loss | 1.0433155708 |         39 | 7910.903485298157
train loss | 0.5176472005 |         40 | 8145.752139568329
learning rate | 0.0010000000 |         40 | 8145.752581119537
type loss  | 0.0007059481 |         40 | 8145.752782583237
ibi loss   | 0.2406500449 |         40 | 8145.75295996666
local_vel_mean loss | 0.3988956021 |         40 | 8145.753133058548
artic loss | 1.0799166737 |         40 | 8145.753281593323
timing_dev loss | 0.3817991743 |         40 | 8145.753422498703
note_vel_diff loss | 1.0039157502 |         40 | 8145.753557920456
train loss | 0.5056826069 |         41 | 8372.98559808731
learning rate | 0.0010000000 |         41 | 8372.986087083817
type loss  | 0.0007088545 |         41 | 8372.98630785942
ibi loss   | 0.2314324909 |         41 | 8372.98647069931
local_vel_mean loss | 0.3871206569 |         41 | 8372.986632108688
artic loss | 1.0345199658 |         41 | 8372.986778736115
timing_dev loss | 0.3768580681 |         41 | 8372.986933708191
note_vel_diff loss | 1.0034556240 |         41 | 8372.987080335617
train loss | 0.4937276761 |         42 | 8587.814762830734
learning rate | 0.0010000000 |         42 | 8587.815252542496
type loss  | 0.0006607520 |         42 | 8587.815482616425
ibi loss   | 0.2194125368 |         42 | 8587.815648317337
local_vel_mean loss | 0.3843025215 |         42 | 8587.815803527832
artic loss | 1.0249854797 |         42 | 8587.815981388092
timing_dev loss | 0.3697900257 |         42 | 8587.816132545471
note_vel_diff loss | 0.9632147525 |         42 | 8587.816282749176
train loss | 0.4774703218 |         43 | 8809.919894695282
learning rate | 0.0010000000 |         43 | 8809.92027592659
type loss  | 0.0006129757 |         43 | 8809.920383691788
ibi loss   | 0.2311918260 |         43 | 8809.92046046257
local_vel_mean loss | 0.3837331604 |         43 | 8809.92052936554
artic loss | 0.9743982558 |         43 | 8809.920595407486
timing_dev loss | 0.3508928425 |         43 | 8809.920660734177
note_vel_diff loss | 0.9239928906 |         43 | 8809.920724391937
train loss | 0.4697800716 |         44 | 9029.822367429733
learning rate | 0.0010000000 |         44 | 9029.822825431824
type loss  | 0.0006085796 |         44 | 9029.823031663895
ibi loss   | 0.2166710865 |         44 | 9029.823196172714
local_vel_mean loss | 0.3800655401 |         44 | 9029.823341846466
artic loss | 0.9385654954 |         44 | 9029.823478460312
timing_dev loss | 0.3613920905 |         44 | 9029.8236515522
note_vel_diff loss | 0.9213776286 |         44 | 9029.82379770279
train loss | 0.4733525075 |         45 | 9242.910950422287
learning rate | 0.0010000000 |         45 | 9242.911412000656
type loss  | 0.0005671589 |         45 | 9242.911640882492
ibi loss   | 0.2447539572 |         45 | 9242.911797761917
local_vel_mean loss | 0.3807943981 |         45 | 9242.912010908127
artic loss | 0.8869159566 |         45 | 9242.912169456482
timing_dev loss | 0.4142749106 |         45 | 9242.912309646606
note_vel_diff loss | 0.9128086751 |         45 | 9242.912452697754
train loss | 0.4205058219 |         46 | 9455.200100660324
learning rate | 0.0010000000 |         46 | 9455.200562238693
type loss  | 0.0005593364 |         46 | 9455.200782775879
ibi loss   | 0.2115193325 |         46 | 9455.200963973999
local_vel_mean loss | 0.3704989102 |         46 | 9455.201114177704
artic loss | 0.6981750729 |         46 | 9455.201264619827
timing_dev loss | 0.3588336725 |         46 | 9455.20141530037
note_vel_diff loss | 0.8834486029 |         46 | 9455.201570987701
train loss | 0.3780741999 |         47 | 9663.450594902039
learning rate | 0.0010000000 |         47 | 9663.451070785522
type loss  | 0.0005216861 |         47 | 9663.451317310333
ibi loss   | 0.2062155361 |         47 | 9663.451494693756
local_vel_mean loss | 0.3642270674 |         47 | 9663.451658725739
artic loss | 0.4961468361 |         47 | 9663.451805830002
timing_dev loss | 0.3457920382 |         47 | 9663.451992034912
note_vel_diff loss | 0.8555420309 |         47 | 9663.452142715454
train loss | 0.3527824200 |         48 | 9878.723965644836
learning rate | 0.0010000000 |         48 | 9878.72435259819
type loss  | 0.0006267805 |         48 | 9878.724461555481
ibi loss   | 0.2086890168 |         48 | 9878.724539279938
local_vel_mean loss | 0.3651414810 |         48 | 9878.724608898163
artic loss | 0.3564130488 |         48 | 9878.724675655365
timing_dev loss | 0.3450338666 |         48 | 9878.724740505219
note_vel_diff loss | 0.8407903218 |         48 | 9878.724804639816
train loss | 0.3348554459 |         49 | 10094.918489933014
learning rate | 0.0010000000 |         49 | 10094.919020175934
type loss  | 0.0005483770 |         49 | 10094.91927433014
ibi loss   | 0.2038562475 |         49 | 10094.919439792633
local_vel_mean loss | 0.3612096721 |         49 | 10094.919605731964
artic loss | 0.2698636989 |         49 | 10094.919785022736
timing_dev loss | 0.3412100805 |         49 | 10094.91994047165
note_vel_diff loss | 0.8324445912 |         49 | 10094.920084476471
train loss | 0.3122483054 |         50 | 10306.855821371078
learning rate | 0.0010000000 |         50 | 10306.856278181076
type loss  | 0.0004581910 |         50 | 10306.85656285286
ibi loss   | 0.1911728429 |         50 | 10306.856734752655
local_vel_mean loss | 0.3580197420 |         50 | 10306.856911182404
artic loss | 0.2153453464 |         50 | 10306.857070684433
timing_dev loss | 0.3226420608 |         50 | 10306.857221841812
note_vel_diff loss | 0.7858516511 |         50 | 10306.857365846634
train loss | 0.2871836068 |         51 | 10518.443896770477
learning rate | 0.0010000000 |         51 | 10518.444393396378
type loss  | 0.0005139703 |         51 | 10518.444624900818
ibi loss   | 0.2302538296 |         51 | 10518.444791555405
local_vel_mean loss | 0.3530762367 |         51 | 10518.444959163666
artic loss | 0.1823883003 |         51 | 10518.445104837418
timing_dev loss | 0.3229105215 |         51 | 10518.445250749588
note_vel_diff loss | 0.6339587846 |         51 | 10518.44539642334
train loss | 0.2352462933 |         52 | 10732.545827388763
learning rate | 0.0010000000 |         52 | 10732.546308755875
type loss  | 0.0003910251 |         52 | 10732.54653763771
ibi loss   | 0.1777932591 |         52 | 10732.546710729599
local_vel_mean loss | 0.3438863626 |         52 | 10732.546869516373
artic loss | 0.1572008309 |         52 | 10732.547037363052
timing_dev loss | 0.3014896263 |         52 | 10732.547188520432
note_vel_diff loss | 0.4307166629 |         52 | 10732.54733300209
train loss | 0.2128720106 |         53 | 10940.7763402462
learning rate | 0.0010000000 |         53 | 10940.77679157257
type loss  | 0.0003665254 |         53 | 10940.777031421661
ibi loss   | 0.1805683009 |         53 | 10940.77720952034
local_vel_mean loss | 0.3365334155 |         53 | 10940.77736902237
artic loss | 0.1385628053 |         53 | 10940.777524471283
timing_dev loss | 0.3057834110 |         53 | 10940.777673006058
note_vel_diff loss | 0.3154175990 |         53 | 10940.777828931808
train loss | 0.1907267857 |         54 | 11149.17007136345
learning rate | 0.0010000000 |         54 | 11149.170521497726
type loss  | 0.0003900438 |         54 | 11149.170736551285
ibi loss   | 0.1829328082 |         54 | 11149.170915842056
local_vel_mean loss | 0.3331333548 |         54 | 11149.171071529388
artic loss | 0.1226057564 |         54 | 11149.171703338623
timing_dev loss | 0.2775423692 |         54 | 11149.172670841217
note_vel_diff loss | 0.2277563907 |         54 | 11149.172883749008
train loss | 0.1803545016 |         55 | 11360.223692655563
learning rate | 0.0010000000 |         55 | 11360.224174976349
type loss  | 0.0002742236 |         55 | 11360.224388122559
ibi loss   | 0.1813847919 |         55 | 11360.22457408905
local_vel_mean loss | 0.3448257878 |         55 | 11360.224713802338
artic loss | 0.1067367882 |         55 | 11360.224864959717
timing_dev loss | 0.2643876960 |         55 | 11360.224993228912
note_vel_diff loss | 0.1845177267 |         55 | 11360.225121736526
train loss | 0.1689471712 |         56 | 11568.608709335327
learning rate | 0.0010000000 |         56 | 11568.60917854309
type loss  | 0.0002530794 |         56 | 11568.609404087067
ibi loss   | 0.1724308433 |         56 | 11568.609570741653
local_vel_mean loss | 0.3278274736 |         56 | 11568.60972070694
artic loss | 0.0943269966 |         56 | 11568.609864711761
timing_dev loss | 0.2628753091 |         56 | 11568.61001586914
note_vel_diff loss | 0.1559693231 |         56 | 11568.610160589218
train loss | 0.1693877890 |         57 | 11781.685582399368
learning rate | 0.0010000000 |         57 | 11781.686137914658
type loss  | 0.0002773738 |         57 | 11781.686378240585
ibi loss   | 0.1849630978 |         57 | 11781.68654036522
local_vel_mean loss | 0.3339536160 |         57 | 11781.686702728271
artic loss | 0.0881018513 |         57 | 11781.686864376068
timing_dev loss | 0.2688077872 |         57 | 11781.687017679214
note_vel_diff loss | 0.1402230071 |         57 | 11781.687155485153
train loss | 0.1552032969 |         58 | 11996.19205236435
learning rate | 0.0010000000 |         58 | 11996.192513465881
type loss  | 0.0001886142 |         58 | 11996.192733049393
ibi loss   | 0.1717043548 |         58 | 11996.192977666855
local_vel_mean loss | 0.3107974335 |         58 | 11996.193134307861
artic loss | 0.0785133631 |         58 | 11996.193282842636
timing_dev loss | 0.2495823881 |         58 | 11996.193419456482
note_vel_diff loss | 0.1204336318 |         58 | 11996.195023059845
train loss | 0.1502472645 |         59 | 12210.62790942192
learning rate | 0.0010000000 |         59 | 12210.62841629982
type loss  | 0.0001700133 |         59 | 12210.62866306305
ibi loss   | 0.1807030875 |         59 | 12210.628872871399
local_vel_mean loss | 0.3087829481 |         59 | 12210.629042863846
artic loss | 0.0690811055 |         59 | 12210.629200696945
timing_dev loss | 0.2301286694 |         59 | 12210.62935256958
note_vel_diff loss | 0.1126177597 |         59 | 12210.629510641098
train loss | 0.1760576432 |         60 | 12424.261130571365
learning rate | 0.0010000000 |         60 | 12424.261708021164
type loss  | 0.0004333521 |         60 | 12424.261975049973
ibi loss   | 0.2291651104 |         60 | 12424.262160778046
local_vel_mean loss | 0.3222862984 |         60 | 12424.262318134308
artic loss | 0.0807166695 |         60 | 12424.262484550476
timing_dev loss | 0.3018463314 |         60 | 12424.262632131577
note_vel_diff loss | 0.1218980883 |         60 | 12424.26277756691
train loss | 0.1399851549 |         61 | 12642.23110628128
learning rate | 0.0010000000 |         61 | 12642.23157787323
